,Index,TimeStamp(s),Description,EventCategory,InfoCategory,ImpactsResource,Component,Layer,Member,Resource
1323,170344,57720.032633,Event_Set_EcgVerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgVerticalOffsetPercentage,PhysioPostProcess
1324,170393,57720.047778,Event_Set_EcgInvert1,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgInvert,PhysioPostProcess
1325,170445,57720.06256,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1326,170550,57720.306166,Event_Set_EcgGainPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgGainPercentage,PhysioPostProcess
1327,170647,57720.332434,Event_Set_EcgVerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgVerticalOffsetPercentage,PhysioPostProcess
1328,170696,57720.347706,Event_Set_EcgInvert1,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgInvert,PhysioPostProcess
1329,170724,57720.357296,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1330,170798,57720.601687,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1331,170892,57720.886855,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1332,171016,57780.173199,Event_Set_Aux1GainPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1GainPercentage,PhysioPostProcess
1333,171113,57780.199965,Event_Set_Aux1VerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1VerticalOffsetPercentage,PhysioPostProcess
1334,171162,57780.215727,Event_Set_Aux1Invert1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1Invert,PhysioPostProcess
1335,171214,57780.22943,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1336,171319,57780.47156,Event_Set_Aux1GainPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1GainPercentage,PhysioPostProcess
1337,171416,57780.496311,Event_Set_Aux1VerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1VerticalOffsetPercentage,PhysioPostProcess
1338,171465,57780.509337,Event_Set_Aux1Invert1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1Invert,PhysioPostProcess
1339,171493,57780.51823,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1340,171567,57780.764074,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1341,171661,57840.04945,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1342,171785,57840.335562,Event_Set_Aux2GainPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2GainPercentage,PhysioPostProcess
1343,171882,57840.360864,Event_Set_Aux2VerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2VerticalOffsetPercentage,PhysioPostProcess
1344,171931,57840.375812,Event_Set_Aux2Invert1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2Invert,PhysioPostProcess
1345,171983,57840.391238,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1346,172088,57840.63785,Event_Set_Aux2GainPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2GainPercentage,PhysioPostProcess
1347,172185,57840.66071,Event_Set_Aux2VerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2VerticalOffsetPercentage,PhysioPostProcess
1348,172234,57840.674756,Event_Set_Aux2Invert1,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2Invert,PhysioPostProcess
1349,172262,57840.6844,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1350,172356,57840.933553,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1351,172389,57900.004508,Event_Set_Respiration,Information,UIEvent,True,ImagingAppAcquisition,Applications,Respiration,PhysioAcquisition
1352,172464,57900.235179,Event_Set_Respiration,Information,UIEvent,True,ImagingAppAcquisition,Applications,Respiration,PhysioAcquisition
1353,172580,57900.517532,Event_Set_RespirationGainPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationGainPercentage,PhysioPostProcess
1354,172677,57900.542463,Event_Set_RespirationVerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationVerticalOffsetPercentage,PhysioPostProcess
1355,172726,57900.557136,Event_Set_RespirationInvert1,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationInvert,PhysioPostProcess
1356,172778,57900.571472,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1357,172883,57900.812913,Event_Set_RespirationGainPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationGainPercentage,PhysioPostProcess
1358,172980,57900.838275,Event_Set_RespirationVerticalOffsetPercentage1,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationVerticalOffsetPercentage,PhysioPostProcess
1359,173029,57900.852139,Event_Set_RespirationInvert1,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationInvert,PhysioPostProcess
1360,173057,57900.861675,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1361,173173,57960.113522,Event_Step_SweepSpeedLevel1,Information,UIEvent,True,ImagingAppDisplay,Applications,SweepSpeed,PartDisplay
1362,173284,57960.142596,Event_Set_RwaveBeepVolume1,Information,UIEvent,True,ImagingAppDisplay,Applications,RwaveBeepVolume,PhysioAudio
1363,173327,57960.15575,Event_Set_RwaveBeepMute1,Information,UIEvent,True,ImagingAppDisplay,Applications,RwaveBeepMute,PhysioAudio
1364,173371,57960.168879,Event_Set_RwaveBeepMute1,Information,UIEvent,True,ImagingAppDisplay,Applications,RwaveBeepMute,PhysioAudio
1365,173416,57960.182601,Event_Set_DualAcquisitionMode,Information,UIEvent,True,WorkflowImagingControls,Applications,DualAcquisitionMode,MultiPartAcquisition
1366,173473,57960.474739,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1367,173537,57960.713702,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
1368,173616,57960.983654,Event_Set_PW,Information,UIEvent,True,WorkflowImagingModes,Applications,PW,ActiveMode
1369,173715,58020.284002,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
1370,173860,58020.324287,Event_Step_SweepSpeedLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,SweepSpeed,PartDisplay
1371,173899,58020.336666,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
1372,173969,58020.639833,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
1373,174085,58020.958086,Event_Set_EcgGainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgGainPercentage,PhysioPostProcess
1374,174182,58020.985194,Event_Set_EcgVerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgVerticalOffsetPercentage,PhysioPostProcess
1375,174231,58080.001715,Event_Set_EcgInvert0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgInvert,PhysioPostProcess
1376,174283,58080.018002,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1377,174388,58080.265082,Event_Set_EcgGainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgGainPercentage,PhysioPostProcess
1378,174485,58080.290443,Event_Set_EcgVerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgVerticalOffsetPercentage,PhysioPostProcess
1379,174534,58080.305854,Event_Set_EcgInvert0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgInvert,PhysioPostProcess
1380,174562,58080.314463,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1381,174636,58080.564584,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1382,174730,58080.877784,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1383,174854,58140.18717,Event_Set_Aux1GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1GainPercentage,PhysioPostProcess
1384,174951,58140.214777,Event_Set_Aux1VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1VerticalOffsetPercentage,PhysioPostProcess
1385,175000,58140.229522,Event_Set_Aux1Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1Invert,PhysioPostProcess
1386,175052,58140.244926,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1387,175157,58140.50103,Event_Set_Aux1GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1GainPercentage,PhysioPostProcess
1388,175254,58140.526478,Event_Set_Aux1VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1VerticalOffsetPercentage,PhysioPostProcess
1389,175303,58140.543705,Event_Set_Aux1Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1Invert,PhysioPostProcess
1390,175331,58140.553084,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1391,175405,58140.803591,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1392,175499,58200.113163,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1393,175623,58200.420131,Event_Set_Aux2GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2GainPercentage,PhysioPostProcess
1394,175720,58200.446639,Event_Set_Aux2VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2VerticalOffsetPercentage,PhysioPostProcess
1395,175769,58200.461273,Event_Set_Aux2Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2Invert,PhysioPostProcess
1396,175821,58200.476087,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1397,175926,58200.730738,Event_Set_Aux2GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2GainPercentage,PhysioPostProcess
1398,176023,58200.756466,Event_Set_Aux2VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2VerticalOffsetPercentage,PhysioPostProcess
1399,176072,58200.771346,Event_Set_Aux2Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2Invert,PhysioPostProcess
1400,176100,58200.779699,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1401,176188,58260.031704,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1402,176222,58260.126408,Event_Set_Respiration,Information,UIEvent,True,ImagingAppAcquisition,Applications,Respiration,PhysioAcquisition
1403,176300,58260.604926,Event_Set_Respiration,Information,UIEvent,True,ImagingAppAcquisition,Applications,Respiration,PhysioAcquisition
1404,176416,58260.921319,Event_Set_RespirationGainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationGainPercentage,PhysioPostProcess
1405,176513,58260.948102,Event_Set_RespirationVerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationVerticalOffsetPercentage,PhysioPostProcess
1406,176562,58260.963826,Event_Set_RespirationInvert0,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationInvert,PhysioPostProcess
1407,176614,58260.979754,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1408,176719,58320.235345,Event_Set_RespirationGainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationGainPercentage,PhysioPostProcess
1409,176816,58320.261455,Event_Set_RespirationVerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationVerticalOffsetPercentage,PhysioPostProcess
1410,176865,58320.276483,Event_Set_RespirationInvert0,Information,UIEvent,True,ImagingAppDisplay,Applications,RespirationInvert,PhysioPostProcess
1411,176893,58320.285422,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1412,176985,58320.549123,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1413,177049,58320.79846,Event_Reset_ImagingMode,Information,UIEvent,True,Workflow,Applications,ResetImagingMode,UserWorkflowControls
1414,177127,58380.106895,Event_Set_CW,Information,UIEvent,True,WorkflowImagingModes,Applications,CW,ActiveMode
1415,177211,58380.397302,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
1416,177356,58380.463318,Event_Step_SweepSpeedLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,SweepSpeed,PartDisplay
1417,177395,58380.475611,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
1418,177465,58380.809884,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
1419,177581,58440.155666,Event_Set_EcgGainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgGainPercentage,PhysioPostProcess
1420,177678,58440.182104,Event_Set_EcgVerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgVerticalOffsetPercentage,PhysioPostProcess
1421,177727,58440.196776,Event_Set_EcgInvert0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgInvert,PhysioPostProcess
1422,177779,58440.212108,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1423,177884,58440.462026,Event_Set_EcgGainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgGainPercentage,PhysioPostProcess
1424,177981,58440.487305,Event_Set_EcgVerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgVerticalOffsetPercentage,PhysioPostProcess
1425,178030,58440.50053,Event_Set_EcgInvert0,Information,UIEvent,True,ImagingAppDisplay,Applications,EcgInvert,PhysioPostProcess
1426,178058,58440.509884,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1427,178132,58440.760532,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1428,178226,58500.086481,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1429,178350,58500.424325,Event_Set_Aux1GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1GainPercentage,PhysioPostProcess
1430,178447,58500.4511,Event_Set_Aux1VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1VerticalOffsetPercentage,PhysioPostProcess
1431,178496,58500.464861,Event_Set_Aux1Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1Invert,PhysioPostProcess
1432,178548,58500.479363,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1433,178653,58500.732769,Event_Set_Aux1GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1GainPercentage,PhysioPostProcess
1434,178750,58500.75873,Event_Set_Aux1VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1VerticalOffsetPercentage,PhysioPostProcess
1435,178799,58500.773645,Event_Set_Aux1Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux1Invert,PhysioPostProcess
1436,178827,58500.783662,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1437,178901,58560.034187,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1438,178995,58560.363252,Event_Set_Chan1Type,Information,UIEvent,True,ImagingAppAcquisition,Applications,Chan1,PhysioAcquisition
1439,179119,58560.697434,Event_Set_Aux2GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2GainPercentage,PhysioPostProcess
1440,179216,58560.72449,Event_Set_Aux2VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2VerticalOffsetPercentage,PhysioPostProcess
1441,179265,58560.739088,Event_Set_Aux2Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2Invert,PhysioPostProcess
1442,179317,58560.754029,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
1443,179422,58620.01303,Event_Set_Aux2GainPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2GainPercentage,PhysioPostProcess
1444,179519,58620.03734,Event_Set_Aux2VerticalOffsetPercentage0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2VerticalOffsetPercentage,PhysioPostProcess
1445,179568,58620.052492,Event_Set_Aux2Invert0,Information,UIEvent,True,ImagingAppDisplay,Applications,Aux2Invert,PhysioPostProcess
